,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,0.35 Indus(Agast+Fast),175.85858585858585,AGAST,0.494949494949495,0.002814474439977025,0.9971855255600229,0.0028144744399770457
1,0.35 Indus(Agast+Fast),68.20202020202021,AGAST,0.10101010101010101,0.001481042654028436,0.9985189573459715,0.001481042654028461
2,0.35 Indus(Agast+Fast),80.61616161616162,AGAST,5.656565656565657,0.07016664578373637,0.9298333542162636,0.0701666457837364
3,0.35 Indus(Agast+Fast),81.32323232323232,AGAST,1.8080808080808082,0.022233262948702027,0.977766737051298,0.022233262948702006
4,0.35 Indus(Agast+Fast),165.0,AGAST,2.7474747474747474,0.01665136210590756,0.9833486378940924,0.01665136210590756
5,0.35 Indus(Agast+Fast),121.63636363636364,AGAST,1.2727272727272727,0.01046337817638266,0.9895366218236173,0.010463378176382657
6,0.35 Indus(Agast+Fast),139.32323232323233,AGAST,1.3333333333333333,0.009570071775538315,0.9904299282244616,0.009570071775538343
7,0.35 Indus(Agast+Fast),159.68686868686868,AGAST,0.2828282828282828,0.0017711430197988487,0.9982288569802011,0.0017711430197988544
8,0.35 Indus(Agast+Fast),116.97979797979798,AGAST,0.12121212121212122,0.001036179949917969,0.998963820050082,0.0010361799499179864
9,0.35 Indus(Agast+Fast),87.68686868686869,AGAST,0.6565656565656566,0.0074876166340283375,0.9925123833659716,0.0074876166340283766
10,0.35 Indus(Agast+Fast),66.3030303030303,AGAST,4.222222222222222,0.06368068251066424,0.9363193174893357,0.06368068251066426
11,0.35 Indus(Agast+Fast),100.9090909090909,AGAST,10.01010101010101,0.0991991991991992,0.9008008008008008,0.09919919919919919
12,0.35 Indus(Agast+Fast),104.57575757575758,AGAST,14.505050505050505,0.13870375736501497,0.861296242634985,0.13870375736501497
13,0.35 Indus(Agast+Fast),77.3030303030303,AGAST,1.4343434343434343,0.018554815105187507,0.9814451848948125,0.018554815105187517
14,0.35 Indus(Agast+Fast),82.57575757575758,AGAST,16.19191919191919,0.19608562691131495,0.8039143730886851,0.19608562691131495
15,0.35 Indus(Agast+Fast),67.29292929292929,AGAST,7.646464646464646,0.11362954067847494,0.8863704593215251,0.1136295406784749
16,0.35 Indus(Agast+Fast),71.41414141414141,AGAST,3.98989898989899,0.05586987270155588,0.9441301272984441,0.05586987270155586
17,0.35 Indus(Agast+Fast),126.4949494949495,AGAST,4.373737373737374,0.034576379461790305,0.9654236205382097,0.034576379461790284
18,0.35 Indus(Agast+Fast),134.4949494949495,AGAST,1.4242424242424243,0.010589560645888096,0.9894104393541118,0.010589560645888162
19,0.35 Indus(Agast+Fast),167.75757575757575,AGAST,6.191919191919192,0.03690992292870906,0.9630900770712909,0.03690992292870907
20,0.35 Indus(Agast+Fast),115.62626262626263,AGAST,16.77777777777778,0.1451035205730759,0.854896479426924,0.14510352057307593
21,0.35 Indus(Agast+Fast),116.25252525252525,AGAST,3.404040404040404,0.029281431922842993,0.9707185680771571,0.029281431922842965
22,0.35 Indus(Agast+Fast),134.43434343434345,AGAST,7.767676767676767,0.05778044932000901,0.9422195506799911,0.05778044932000897
23,0.35 Indus(Agast+Fast),209.59595959595958,AGAST,7.02020202020202,0.033493975903614456,0.9665060240963855,0.03349397590361446
24,0.35 Indus(Agast+Fast),222.4747474747475,AGAST,39.101010101010104,0.17575482406356413,0.8242451759364359,0.17575482406356413
25,0.35 Indus(Agast+Fast),256.47474747474746,AGAST,32.525252525252526,0.1268165885549998,0.8731834114450001,0.12681658855499986
26,0.35 Indus(Agast+Fast),329.8484848484849,AGAST,47.44444444444444,0.14383708467309753,0.8561629153269025,0.14383708467309753
27,0.35 Indus(Agast+Fast),148.64646464646464,AGAST,28.585858585858585,0.19230769230769232,0.8076923076923077,0.19230769230769235
28,0.35 Indus(Agast+Fast),109.78787878787878,AGAST,2.080808080808081,0.018952985555248873,0.9810470144447511,0.018952985555248904
29,0.35 Indus(Agast+Fast),150.2828282828283,AGAST,2.797979797979798,0.018618093829815836,0.9813819061701842,0.018618093829815833
30,0.35 Indus(Agast+Fast),213.5252525252525,AGAST,12.212121212121213,0.05719286626614316,0.9428071337338568,0.057192866266143165
31,0.35 Indus(Agast+Fast),308.57575757575756,AGAST,0.09090909090909091,0.000294608661494648,0.9997053913385054,0.0002946086614946017
32,0.35 Indus(Agast+Fast),170.0909090909091,AGAST,0.1111111111111111,0.0006532454421283924,0.9993467545578716,0.0006532454421284032
33,0.35 Indus(Agast+Fast),114.0,AGAST,0.8787878787878788,0.007708665603402445,0.9922913343965976,0.007708665603402443
34,0.35 Indus(Agast+Fast),154.8181818181818,AGAST,0.37373737373737376,0.0024140405819795133,0.9975859594180204,0.0024140405819795476
35,0.35 Indus(Agast+Fast),209.03030303030303,AGAST,6.626262626262626,0.03170000966463709,0.968299990335363,0.03170000966463706
36,0.35 Indus(Agast+Fast),202.24242424242425,AGAST,8.242424242424242,0.04075516931375487,0.9592448306862451,0.040755169313754884
37,0.35 Indus(Agast+Fast),117.21212121212122,AGAST,6.393939393939394,0.054550155118924505,0.9454498448810755,0.05455015511892449
38,0.35 Indus(Agast+Fast),90.03030303030303,AGAST,0.10101010101010101,0.0011219566924716706,0.9988780433075283,0.0011219566924716984
39,0.35 Indus(Agast+Fast),149.05050505050505,AGAST,1.6666666666666667,0.011181892111683384,0.9888181078883167,0.011181892111683342
40,0.35 Indus(Agast+Fast),140.73737373737373,AGAST,8.252525252525253,0.05863776645374292,0.941362233546257,0.05863776645374295
